e2854295f7c484671ce69bff7ec37fcb0c413a32,ddda7e5bae297e7f3c356a35d29134015262bb49,c2c976107dfcc44fbd6bc2af8435b2c440ca592d,5755cf96d1689e1eda7dd2d7e03f1eff3bf5a074,1,-1,-1,-1,-1,-1,-1,-1,-1,2017-04-10 11:13:35,2017-04-08 21:29:26,2017-04-09 21:59:48,2017-04-09 16:04:50,-1
c2c976107dfcc44fbd6bc2af8435b2c440ca592d,ddda7e5bae297e7f3c356a35d29134015262bb49,20109b57efefbc8a59a008eb41db177efa4aa476,45204d6223b0fdf527fda4895f11b4eaff182e57,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-04-09 21:59:48,2017-04-08 21:29:26,2017-04-09 21:53:27,2017-04-09 15:59:25,-1
20109b57efefbc8a59a008eb41db177efa4aa476,ddda7e5bae297e7f3c356a35d29134015262bb49,c89497df93c671b099f598b592d713bc2c47536c,f01adc8b0b9e071ceada89ad9db7d9813d1517d9,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-04-09 21:53:27,2017-04-08 21:29:26,2017-04-09 21:44:55,2017-04-09 21:15:17,-1
c89497df93c671b099f598b592d713bc2c47536c,ddda7e5bae297e7f3c356a35d29134015262bb49,ddda7e5bae297e7f3c356a35d29134015262bb49,3c2531083882c03995be2af0726ad38f00a7eee3,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-04-09 21:44:55,2017-04-08 21:29:26,2017-04-08 21:29:26,2017-04-09 21:41:09,-1
ddda7e5bae297e7f3c356a35d29134015262bb49,ada4aa70d033d7fd5387c7fbafef5c5d92284257,ada4aa70d033d7fd5387c7fbafef5c5d92284257,8154903bf85083b257ece2b2bf64d6ee23eb9ede,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-04-08 21:29:26,2017-04-08 18:33:42,2017-04-08 18:33:42,2017-04-08 14:50:26,-1
9aa3907a0fc048511fc587be4e6b40b254cbdd7c,8659914038f88e67dc9bd80c4e0c57bb341e07c0,bcd29741bbf044c930d08018b683802936adc03c,ada4aa70d033d7fd5387c7fbafef5c5d92284257,1,-1,-1,-1,-1,-1,-1,-1,-1,2017-04-08 13:04:12,2016-12-04 15:14:13,2016-12-05 22:04:04,2017-04-08 18:33:42,-1
ada4aa70d033d7fd5387c7fbafef5c5d92284257,af5dfde95cbc6ecd247740bf2730894e58ed4dab,af5dfde95cbc6ecd247740bf2730894e58ed4dab,a0f889d647adf80c622fe5073cb5c8dc7809d401,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-04-08 18:33:42,2017-04-08 18:13:34,2017-04-08 18:13:34,2017-04-08 18:23:43,-1
af5dfde95cbc6ecd247740bf2730894e58ed4dab,1ee842788ba638538cabc4da9f36ecfe8173b8d6,21ef276cd980d2b4ba003fe0b1800c7094da31e6,92db59208c47c3bddab2384a920d26777635ae6a,1,-1,-1,-1,-1,-1,-1,-1,-1,2017-04-08 18:13:34,2017-03-26 14:32:23,2017-04-08 17:06:08,2017-03-30 22:06:37,-1
2d7f803464f13de655f91df4b2256355852d4210,a287f5b0071f6e70374aa9007d1417b2757677f0,321f9d4d5c5a00b0b47f833e23d50261b662fd05,a43b826f71a477134ff25d7e2688c482f53e820c,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-04-08 14:28:56,2017-02-01 14:10:43,2017-04-08 11:33:33,2017-02-01 15:28:39,-1
321f9d4d5c5a00b0b47f833e23d50261b662fd05,8782a23d2399bd69ac8081f25d8639a711c455ae,8782a23d2399bd69ac8081f25d8639a711c455ae,3f062342003fcb096efc01312a41739a9ea226ee,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-04-08 11:33:33,2017-04-08 11:08:40,2017-04-08 11:08:40,2017-04-08 11:30:17,-1
8782a23d2399bd69ac8081f25d8639a711c455ae,9618b8304727fb60edb39114b2a09de607d8255e,a9bad472c706b789d1feeb93dad9de267416f6d9,523894b68dd7923ec74b148540aa1b26d5d4193f,1,-1,-1,-1,-1,-1,-1,-1,-1,2017-04-08 11:08:40,2017-02-23 09:58:28,2017-04-08 02:28:58,2017-02-25 21:55:00,-1
61659480fcfeb62af1905bf8259b615f111c4e8d,fa5ed03512e7b3933d4255bd53ac34bf213c331a,d87688b099ec224994fa4694bb6297ac3206c6c7,5742529301b5accc8bfb10ff462a6637c8cda917,1,-1,-1,-1,-1,-1,-1,-1,-1,2017-04-07 20:17:31,2017-03-01 18:33:20,2017-04-07 11:33:24,2017-03-21 22:13:26,-1
d87688b099ec224994fa4694bb6297ac3206c6c7,fa5ed03512e7b3933d4255bd53ac34bf213c331a,86a927ff5e2c09909583d2e4116aa3c52460e678,34074873544b07c0ba0b6a9ee750e8d599a5c969,1,-1,-1,-1,-1,-1,-1,-1,-1,2017-04-07 11:33:24,2017-03-01 18:33:20,2017-04-07 11:33:00,2017-03-19 23:51:16,-1
86a927ff5e2c09909583d2e4116aa3c52460e678,fa5ed03512e7b3933d4255bd53ac34bf213c331a,1ee842788ba638538cabc4da9f36ecfe8173b8d6,1aad118cbedb60f33eb7ec4880e8b39003635bc9,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-04-07 11:33:00,2017-03-01 18:33:20,2017-03-26 14:32:23,2017-03-10 14:15:50,-1
1ee842788ba638538cabc4da9f36ecfe8173b8d6,fa5ed03512e7b3933d4255bd53ac34bf213c331a,fa5ed03512e7b3933d4255bd53ac34bf213c331a,46b875e3c79a166d236b637b183594e0934dc709,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-03-26 14:32:23,2017-03-01 18:33:20,2017-03-01 18:33:20,2017-03-26 12:05:50,-1
86bef5bbb81339f758b65b80a8488c5a10ef4d41,4db08a6e616109bf18450fc3c953ba3dbe1ed58b,c3b0ae1f82d441a3103ac76f60df7425641d065a,fa5ed03512e7b3933d4255bd53ac34bf213c331a,4,-1,-1,-1,-1,-1,-1,-1,-1,2017-03-21 21:55:54,2016-05-15 17:28:27,2016-05-22 22:26:55,2017-03-01 18:33:20,-1
fa5ed03512e7b3933d4255bd53ac34bf213c331a,33162dd5a3f586d4df47c61f24e5a6cb2c6b9427,7f6bd3fe5f7111fe020b95a5d11aa60f1e7c9875,cd8c28ec7c079377aadfc724072cdbe9b6cd45da,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-03-01 18:33:20,2017-02-28 21:52:12,2017-03-01 17:23:34,2017-03-01 17:24:44,-1
7f6bd3fe5f7111fe020b95a5d11aa60f1e7c9875,33162dd5a3f586d4df47c61f24e5a6cb2c6b9427,33162dd5a3f586d4df47c61f24e5a6cb2c6b9427,a06d97845b3b9fe5a303a8c050d279376a532454,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-03-01 17:23:34,2017-02-28 21:52:12,2017-02-28 21:52:12,2017-03-01 17:13:00,-1
33162dd5a3f586d4df47c61f24e5a6cb2c6b9427,b7399339df88b101c7067fe98b1b9b159933dc4f,b7399339df88b101c7067fe98b1b9b159933dc4f,465b1fc70b64f0f2f6e50994c1b37dcb4fbacc13,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-02-28 21:52:12,2017-02-27 21:41:09,2017-02-27 21:41:09,2017-02-28 22:35:19,-1
b7399339df88b101c7067fe98b1b9b159933dc4f,14ac271dc3a6481600560da99341aba0c692e0ce,996a36658acf27ba461bc626dbd4322525467ade,abe3fef4e10c0650d128eb662b3589b9191672b8,1,-1,-1,-1,-1,-1,-1,-1,-1,2017-02-27 21:41:09,2016-12-13 21:27:40,2017-02-27 21:20:20,2016-12-19 20:19:22,-1
996a36658acf27ba461bc626dbd4322525467ade,59eefaa0ac79e7494d87611717d253fe7af78c96,59eefaa0ac79e7494d87611717d253fe7af78c96,a3685943666b250692858f6eec1b2316dd203457,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-02-27 21:20:20,2017-02-27 21:09:26,2017-02-27 21:09:26,2017-02-27 21:17:17,-1
ef3b0657e368f0aa0889aa5b695cd3c677d5e021,f28dfef4b16af273cc400eff5ff42f6b75f1c6b5,59eefaa0ac79e7494d87611717d253fe7af78c96,3b2b3fbc523dabf4bfa4981f5b3bad0ef375527e,2,-1,-1,-1,-1,-1,-1,-1,-1,2017-02-27 21:15:01,2017-02-08 10:02:26,2017-02-27 21:09:26,2017-02-09 17:32:55,-1
59eefaa0ac79e7494d87611717d253fe7af78c96,152e4a429ac9f65615f65b936c70b601d44711c3,152e4a429ac9f65615f65b936c70b601d44711c3,c72b092834dd18182d705a32c165015733c9b725,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-02-27 21:09:26,2017-02-27 20:51:54,2017-02-27 20:51:54,2017-02-27 21:06:26,-1
c72b092834dd18182d705a32c165015733c9b725,b5597f38eda77e2855f5bedf4cc7a48ae869c924,152e4a429ac9f65615f65b936c70b601d44711c3,49ce297d9b04fdb32a67cec4ddc96478c312d683,1,-1,-1,-1,-1,-1,-1,-1,-1,2017-02-27 21:06:26,2017-02-07 00:42:21,2017-02-27 20:51:54,2017-02-08 22:29:59,-1
152e4a429ac9f65615f65b936c70b601d44711c3,433dceaf92be2253dd8a7bc3cb41b27d44ac7f0e,9618b8304727fb60edb39114b2a09de607d8255e,ad135685ede9c4a42c1b10748f60d80eaa1f2ac9,1,-1,-1,-1,-1,-1,-1,-1,-1,2017-02-27 20:51:54,2017-02-09 22:51:19,2017-02-23 09:58:28,2017-02-12 19:48:14,-1
9618b8304727fb60edb39114b2a09de607d8255e,7dfd295f86d4c282b617807276675b15f480bde6,7dfd295f86d4c282b617807276675b15f480bde6,d9c879f33b8a6bb5e3e5e1da20d2f70b92bc66e6,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-02-23 09:58:28,2017-02-19 23:50:45,2017-02-19 23:50:45,2017-02-23 09:44:08,-1
34494e6151c8d18fad1b08b4f81e2c6d621b5d80,14ac271dc3a6481600560da99341aba0c692e0ce,8ba49855206dcb2dd24d9a3afbca33c0f1a8ed52,25482a379daf2ebf2a2353cd35874b524b0beeb3,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-02-19 15:11:45,2016-12-13 21:27:40,2017-02-19 15:03:12,2017-01-05 22:02:13,-1
8ba49855206dcb2dd24d9a3afbca33c0f1a8ed52,19f4d238f966fb49689021899adac93d1da4861f,cf08897bd28a951e1a7f5ca377c48b3a57d6b9d0,edc3816a5b5baf01522aa57c15d9911ee9d6673d,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-02-19 15:03:12,2016-10-15 20:14:27,2017-02-19 13:32:55,2016-10-18 08:01:21,-1
cf08897bd28a951e1a7f5ca377c48b3a57d6b9d0,22261dad6f30fcf7881d1f7fcbd861cf34cd3a5d,e975642b835fda306eaf0fe0339fbc92fe7b8333,c6e1e3c4e27871a881a69191488f5eda15ad8524,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-02-19 13:32:55,2016-10-11 20:14:13,2017-02-19 13:15:30,2016-10-13 21:23:53,-1
e975642b835fda306eaf0fe0339fbc92fe7b8333,12774f1f20e2871c4dd19293d08dcf5afdd484db,433dceaf92be2253dd8a7bc3cb41b27d44ac7f0e,77c854b6f6db7f5da111c338e85df0c474cd1f60,3,-1,-1,-1,-1,-1,-1,-1,-1,2017-02-19 13:15:30,2016-07-04 12:24:11,2017-02-09 22:51:19,2016-08-06 14:41:46,-1
433dceaf92be2253dd8a7bc3cb41b27d44ac7f0e,f28dfef4b16af273cc400eff5ff42f6b75f1c6b5,f28dfef4b16af273cc400eff5ff42f6b75f1c6b5,7c98d416465fa5500220087876381c5e19fce293,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-02-09 22:51:19,2017-02-08 10:02:26,2017-02-08 10:02:26,2017-02-08 22:12:41,-1
74b7ac71ccb54dae0902a158bf262a8c31f0baf3,8659914038f88e67dc9bd80c4e0c57bb341e07c0,2e51877f501d68bedfff821379cfc8b4d4c6a602,9b0279275378d3679902d856bc232f90d6eb3b84,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-02-06 19:36:22,2016-12-04 15:14:13,2017-02-06 19:35:08,2016-12-07 12:00:53,-1
2e51877f501d68bedfff821379cfc8b4d4c6a602,3a5783b8e70131f08d65ad88db50015c282ec596,7f283896cbc0bcf99cd5ccf50b4bd8ef57a6156a,6e6bc4c1c6e53be63f30702e6f404d9288f9adcb,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-02-06 19:35:08,2017-02-03 12:15:26,2017-02-06 19:34:40,2017-02-06 19:32:38,-1
7f283896cbc0bcf99cd5ccf50b4bd8ef57a6156a,3a5783b8e70131f08d65ad88db50015c282ec596,3a5783b8e70131f08d65ad88db50015c282ec596,9e1804d57e58d6d71e6c3856d0889a69e8b68ec8,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-02-06 19:34:40,2017-02-03 12:15:26,2017-02-03 12:15:26,2017-02-06 19:26:23,-1
3a5783b8e70131f08d65ad88db50015c282ec596,a287f5b0071f6e70374aa9007d1417b2757677f0,a287f5b0071f6e70374aa9007d1417b2757677f0,d29b2717e5f1c7b8e7423b40757c397f6d425196,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-02-03 12:15:26,2017-02-01 14:10:43,2017-02-01 14:10:43,2017-02-03 12:09:09,-1
a287f5b0071f6e70374aa9007d1417b2757677f0,8659914038f88e67dc9bd80c4e0c57bb341e07c0,7d36959321b40266433e508d87f366b79644f975,22d1039f93b638dd00d2b484e7bef9e3d94839bf,1,-1,-1,-1,-1,-1,-1,-1,-1,2017-02-01 14:10:43,2016-12-04 15:14:13,2017-01-10 19:22:53,2017-01-05 14:16:52,-1
7d36959321b40266433e508d87f366b79644f975,14ac271dc3a6481600560da99341aba0c692e0ce,14ac271dc3a6481600560da99341aba0c692e0ce,e7713b50dd43bf0432d08f1ad9495e88491b32cc,0,-1,-1,-1,-1,-1,-1,-1,-1,2017-01-10 19:22:53,2016-12-13 21:27:40,2016-12-13 21:27:40,2017-01-09 12:47:48,-1
25482a379daf2ebf2a2353cd35874b524b0beeb3,8659914038f88e67dc9bd80c4e0c57bb341e07c0,6d4241102659f12c71e9d18556b3465891ba8f35,14ac271dc3a6481600560da99341aba0c692e0ce,1,-1,-1,-1,-1,-1,-1,-1,-1,2017-01-05 22:02:13,2016-12-04 15:14:13,2016-12-07 11:48:24,2016-12-13 21:27:40,-1
37c98ed43249d42acd69a83dde6e6baa5ddc4066,1a3e0146d5885aacc4534d2158aa47c349fc5691,a8ed208fce51ee7e9c2591b10bb09a632357406d,14ac271dc3a6481600560da99341aba0c692e0ce,1,-1,-1,-1,-1,-1,-1,-1,-1,2016-12-23 21:38:54,2016-10-30 19:47:18,2016-12-23 21:25:07,2016-12-13 21:27:40,-1
a6630fb527f3853aa94a4e8fbe16f693bcb49bbe,8659914038f88e67dc9bd80c4e0c57bb341e07c0,8659914038f88e67dc9bd80c4e0c57bb341e07c0,c1620c7385e737fdda2e0e4c62c18485853a2da9,0,-1,-1,-1,-1,-1,-1,-1,-1,2016-12-11 13:01:22,2016-12-04 15:14:13,2016-12-04 15:14:13,2016-12-08 21:55:00,-1
3fd18a93e0ca4dbe1e50aefb88d084c7ab28bb72,c9a55f64f9c3049d88f46f1d7d9fd38121087195,e5d84a2acb5352c98db084722e2164b6b2073809,8659914038f88e67dc9bd80c4e0c57bb341e07c0,3,-1,-1,-1,-1,-1,-1,-1,-1,2016-12-08 22:14:35,2016-11-15 19:31:00,2016-11-15 20:48:21,2016-12-04 15:14:13,-1
9b0279275378d3679902d856bc232f90d6eb3b84,e175fad21f38c0dbe951c5bdb0b11f5c9a2e1f0d,ba5c344024e1a14ed88d019a1734ce086b3f8666,8659914038f88e67dc9bd80c4e0c57bb341e07c0,1,-1,-1,-1,-1,-1,-1,-1,-1,2016-12-07 12:00:53,2016-05-03 19:33:02,2016-05-08 13:51:05,2016-12-04 15:14:13,-1
2fcf202a81e8a0d14ef7425c467c8e1f123561c1,de44c1ef428aee2684f5aa352fb5b905fe0a4908,de44c1ef428aee2684f5aa352fb5b905fe0a4908,b1388ec33a92d52f1ae687e3b77b4dba661448b0,0,-1,-1,-1,-1,-1,-1,-1,-1,2016-12-01 19:47:50,2016-11-22 21:17:57,2016-11-22 21:17:57,2016-12-01 19:30:22,-1
1d84ebc3f271cc01f44d0055d59ef093067bbb0d,16f51b5848318f3bfd3b5e7018d5eb920cbc38b3,c9a55f64f9c3049d88f46f1d7d9fd38121087195,d8f6320e4c6d98ce16ebc33f07700bee9a95ae24,0,-1,-1,-1,-1,-1,-1,-1,-1,2016-11-21 20:37:47,2016-11-06 20:41:03,2016-11-15 19:31:00,2016-11-11 13:09:58,-1
e5d84a2acb5352c98db084722e2164b6b2073809,e175fad21f38c0dbe951c5bdb0b11f5c9a2e1f0d,bcecb7043367e549d65c16789c0aee65c3099fc7,c9a55f64f9c3049d88f46f1d7d9fd38121087195,5,-1,-1,-1,-1,-1,-1,-1,-1,2016-11-15 20:48:21,2016-05-03 19:33:02,2016-11-15 20:43:39,2016-11-15 19:31:00,-1
c9a55f64f9c3049d88f46f1d7d9fd38121087195,16f51b5848318f3bfd3b5e7018d5eb920cbc38b3,a42d2e92a43c7bcfc7014d803843140c3023cc66,1d006f29a57f42e0ceaaa9594d7346edcc6a8f8f,0,-1,-1,-1,-1,-1,-1,-1,-1,2016-11-15 19:31:00,2016-11-06 20:41:03,2016-11-15 19:28:33,2016-11-10 20:07:53,-1
a42d2e92a43c7bcfc7014d803843140c3023cc66,16f51b5848318f3bfd3b5e7018d5eb920cbc38b3,16f51b5848318f3bfd3b5e7018d5eb920cbc38b3,216e3b077841cd05a68b32023aae36ed339fca45,0,-1,-1,-1,-1,-1,-1,-1,-1,2016-11-15 19:28:33,2016-11-06 20:41:03,2016-11-06 20:41:03,2016-11-08 13:14:55,-1
d8f6320e4c6d98ce16ebc33f07700bee9a95ae24,114d245ef68b1f25d9793d099ae1ca25bd63f1b7,bb2f6eaa181ab65a69055db812a4cb250afba18b,16f51b5848318f3bfd3b5e7018d5eb920cbc38b3,3,-1,-1,-1,-1,-1,-1,-1,-1,2016-11-11 13:09:58,2016-05-08 20:41:09,2016-05-10 14:17:53,2016-11-06 20:41:03,-1
c27513953b84129785ee9313b1df44b5b4e215f4,74debfae27affacbb8ff1676aa3c14fca8510ed0,74debfae27affacbb8ff1676aa3c14fca8510ed0,83dcaa45dc9dfc3bfdf34a8a90d2c2f30dbab1ea,0,-1,-1,-1,-1,-1,-1,-1,-1,2016-11-06 17:28:34,2016-11-06 02:25:47,2016-11-06 02:25:47,2016-11-06 17:14:00,-1
efcb46c710e3f56805b9257a63d1306882f4faf9,c57e572f95de5752c5bf8e1e5de764aa50e4a0f6,c57e572f95de5752c5bf8e1e5de764aa50e4a0f6,afeee2b48d7c63e7f1d58f72522a0c7c6b6d1502,0,-1,-1,-1,-1,-1,-1,-1,-1,2016-11-06 14:09:35,2016-11-03 14:05:09,2016-11-03 14:05:09,2016-11-05 22:16:05,-1
c57e572f95de5752c5bf8e1e5de764aa50e4a0f6,12774f1f20e2871c4dd19293d08dcf5afdd484db,210066a13e705e5181cc9fb87b7e4eec33b3d750,64a11685cb5012237a42296afad8cc40e71b0c7b,0,-1,-1,-1,-1,-1,-1,-1,-1,2016-11-03 14:05:09,2016-07-04 12:24:11,2016-11-03 14:03:29,2016-07-06 20:41:06,-1
210066a13e705e5181cc9fb87b7e4eec33b3d750,12774f1f20e2871c4dd19293d08dcf5afdd484db,ce46d86ba6e01c53db6abec306add3cb1ce0fe73,0a7eddd1be45aec2b0b98f940e86e4e2ec17df57,3,-1,-1,-1,-1,-1,-1,-1,-1,2016-11-03 14:03:29,2016-07-04 12:24:11,2016-11-03 14:00:22,2016-07-05 15:51:33,-1
ce46d86ba6e01c53db6abec306add3cb1ce0fe73,12774f1f20e2871c4dd19293d08dcf5afdd484db,fe2ba93d4d3cd57e992ead38ee03d4b56a0dae68,d1e43e52ff610e75c55e3c6b261f760c83de4016,1,-1,-1,-1,-1,-1,-1,-1,-1,2016-11-03 14:00:22,2016-07-04 12:24:11,2016-11-03 13:59:33,2016-08-22 22:19:41,-1
fe2ba93d4d3cd57e992ead38ee03d4b56a0dae68,4a6a3888d89c0070268d827d060f660209bdc07b,fceb31b78acb1b6143d56f694f6861af78792af0,6ab3c47e21369cd67e073c69312d255bd59e01e0,0,-1,-1,-1,-1,-1,-1,-1,-1,2016-11-03 13:59:33,2016-09-01 21:50:24,2016-11-03 13:58:03,2016-09-16 10:59:18,-1
fceb31b78acb1b6143d56f694f6861af78792af0,1a3e0146d5885aacc4534d2158aa47c349fc5691,1a3e0146d5885aacc4534d2158aa47c349fc5691,aaf4341f1d3c19ea9d44252cf5ccdf4db3895c28,0,-1,-1,-1,-1,-1,-1,-1,-1,2016-11-03 13:58:03,2016-10-30 19:47:18,2016-10-30 19:47:18,2016-11-03 11:42:50,-1
1a3e0146d5885aacc4534d2158aa47c349fc5691,19f4d238f966fb49689021899adac93d1da4861f,19f4d238f966fb49689021899adac93d1da4861f,6f1eea97f830b95583fa99ddf25a9d78fa2d6c4b,0,-1,-1,-1,-1,-1,-1,-1,-1,2016-10-30 19:47:18,2016-10-15 20:14:27,2016-10-15 20:14:27,2016-10-30 10:38:15,-1
19f4d238f966fb49689021899adac93d1da4861f,22261dad6f30fcf7881d1f7fcbd861cf34cd3a5d,22261dad6f30fcf7881d1f7fcbd861cf34cd3a5d,b52b398a9e355e2430021e1de4f82359cc32112f,0,-1,-1,-1,-1,-1,-1,-1,-1,2016-10-15 20:14:27,2016-10-11 20:14:13,2016-10-11 20:14:13,2016-10-14 10:27:19,-1
2c76eb1d9aef4dc8e352cf65d8ce3a2fce5b28de,4a6a3888d89c0070268d827d060f660209bdc07b,4a6a3888d89c0070268d827d060f660209bdc07b,ad53cd7fd0fa4d2c69211946635786d6bef88787,0,-1,-1,-1,-1,-1,-1,-1,-1,2016-10-11 20:00:00,2016-09-01 21:50:24,2016-09-01 21:50:24,2016-09-12 16:35:09,-1
1c5a862b080de9faad5599c8acf42a83db400691,114d245ef68b1f25d9793d099ae1ca25bd63f1b7,6f29dc5b611643d997093f46c2c2c0794ee5b022,70d585be77c893ee1a1e20a97fa72f12824d142c,1,-1,-1,-1,-1,-1,-1,-1,-1,2016-09-01 19:13:03,2016-05-08 20:41:09,2016-09-01 19:09:58,2016-05-11 11:07:20,-1
6f29dc5b611643d997093f46c2c2c0794ee5b022,12774f1f20e2871c4dd19293d08dcf5afdd484db,3fec1129e33da24611ca22dc2596caaaafc41113,11a78b5e664b137433b6715cda5be37cf3e20b3c,5,-1,-1,-1,-1,-1,-1,-1,-1,2016-09-01 19:09:58,2016-07-04 12:24:11,2016-08-31 18:59:40,2016-08-25 09:53:15,-1
d22406cf5475cc8958e17be79cd4043cffd47972,12774f1f20e2871c4dd19293d08dcf5afdd484db,0be1dad1328ac786be756dc92aa8879c650699d9,5a21dbf637be08853fce60b27118ccf8a999d42f,1,-1,-1,-1,-1,-1,-1,-1,-1,2016-08-31 18:56:44,2016-07-04 12:24:11,2016-08-31 18:54:26,2016-07-09 21:11:24,-1
